,serial_number,case_name,case_number,judge_date,court_name,case_type,case_type_code,judge_type,judge
129,208805,변호사법위반·저작권법위반·폭력행위등처벌에관한법률위반(공동공갈)(예비적죄명:사기·사기미수),2015도1885,2019.07.24,대법원,형사,400102,판결,선고
130,225367,성폭력범죄의처벌등에관한특례법위반(통신매체이용음란),2019노2946,2019.07.19,수원지방법원,형사,400102,판결,선고
131,208885,성폭력범죄의처벌등에관한특례법위반(장애인에대한준강간등),2019노590,2019.07.11,서울고등법원,형사,400102,판결 : 상고,선고
132,225305,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)·협박·성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)·정보통신망이용촉진및정보보호등에관한법률위반,2019노197,2019.07.05,인천지방법원,형사,400102,판결,선고
133,232075,폭력행위등처벌에관한법률위반(공동주거침입)·업무방해,2018노2662,2019.07.03,대전지방법원,형사,400102,판결,선고
134,225269,성폭력범죄의처벌등에관한특례법위반(특수강제추행)(인정된죄명:강제추행),2018고합92,2019.06.20,대구지방법원경주지원,형사,400102,판결,선고
135,225203,성폭력범죄의처벌등에관한특례법위반(통신매체이용음란),2019고단468,2019.05.24,수원지방법원성남지원,형사,400102,판결,선고
136,225071,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영),2018노1332,2019.03.28,의정부지방법원,형사,400102,판결,선고
137,206280,학교폭력처분무효,2018구단12153,2019.03.13,창원지방법원,일반행정,400107,판결 : 확정,선고
138,205699,폭력행위등처벌에관한법률위반(집단·흉기등상해)(인정된죄명:특수상해)·폭력행위등처벌에관한법률위반(집단·흉기등재물손괴등)(인정된죄명:특수재물손괴)·도로교통법위반(음주운전)·도로교통법위반(무면허운전),2018도13382,2019.02.28,대법원,형사,400102,판결,선고
139,225053,성폭력범죄의처벌등에관한특례법위반(친족관계에의한강제추행)·성폭력범죄의처벌등에관한특례법위반(13세미만미성년자강제추행)·아동·청소년의성보호에관한법률위반(유사성행위)·아동복지법위반(아동학대)·부착명령·보호관찰명령,2018고합55,2019.02.14,수원지방법원여주지원,형사,400102,판결,선고
140,208845,강제추행[인정된죄명:성폭력범죄의처벌등에관한특례법위반(업무상위력등에의한추행)],2018도17656,2019.01.31,대법원,형사,400102,판결,선고
141,225019,성폭력범죄의처벌등에관한특례법위반(친족관계에의한강간)·성폭력범죄의처벌등에관한특례법위반(친족관계에의한강제추행)·아동·청소년의성보호에관한법률위반(강간)·아동·청소년의성보호에관한법률위반(유사성행위)·부착명령,2018고합197,2019.01.18,청주지방법원,형사,400102,판결,선고
142,229023,성폭력범죄의처벌등에관한특례법위반(13세미만미성년자강간)미성년자의제강간·간음유인(일부인정된죄명간음유인미수)·성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)·부착명령,2018고합143,2019.01.11,인천지방법원부천지원,형사,400102,판결,선고
143,224989,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)·협박·성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)·정보통신망이용촉진및정보보호등에관한법률위반,2018고단7802,2019.01.09,인천지방법원,형사,400102,판결,선고
144,204289,도로교통법위반(음주운전)·성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영),2018도11378,2018.11.15,대법원,형사,400102,판결,선고
145,208875,폭력행위등처벌에관한법률위반(집단·흉기등상해)(인정된죄명:특수상해)·폭력행위등처벌에관한법률위반(집단·흉기등재물손괴등)(인정된죄명:특수재물손괴)·폭력행위등처벌에관한법률위반(집단·흉기등폭행)(인정된죄명:특수폭행),2018도13150,2018.10.25,대법원,형사,400102,판결,선고
146,208879,공갈미수·성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영),2018도11229,2018.10.12,대법원,형사,400102,판결,선고
147,203012,아동·청소년의성보호에관한법률위반(음란물제작·배포등)[일부인정된죄명:성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)]·강요미수,2018도9340,2018.09.13,대법원,형사,400102,판결,선고
148,203022,협박·성폭력범죄의처벌등에관한특례법위반(통신매체이용음란),2018도9775,2018.09.13,대법원,형사,400102,판결,선고
149,234435,위계공무집행방해·폭력행위등처벌에관한법률위반(공동주거침입),2017노2000,2018.08.31,서울남부지방법원,형사,400102,판결,선고
150,201356,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)·정보통신망이용촉진및정보보호등에관한법률위반,2017도3443,2018.08.30,대법원,형사,400102,판결,선고
151,203755,성폭력범죄의처벌등에관한특례법위반(13세미만미성년자강제추행)·부착명령,2018고합71,2018.08.23,창원지방법원,형사,400102,판결 : 항소,선고
152,206385,폭력행위등처벌에관한법률위반(집단·흉기등상해)·폭력행위등처벌에관한법률위반(집단·흉기등재물손괴등)·도로교통법위반(음주운전)·도로교통법위반(무면허운전),2017노4027,2018.08.09,대구지방법원,형사,400102,판결,선고
153,201286,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)[일부인정된죄명:성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)미수]ㆍ폭행(수치심을 유발할 수 있는 피해자의 신체를 의사에 반하여 촬영한 후 피해자 본인에게 전송한 사건),2018도1481,2018.08.01,대법원,형사,400102,판결,선고
154,200533,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영),2018노609,2018.07.06,부산지방법원,형사,400102,판결 : 확정,선고
155,206116,폭력행위등처벌에관한법률위반(집단·흉기등상해)〔인정된죄명:폭력행위등처벌에관한법률위반(집단·흉기등폭행)〕·폭력행위등처벌에관한법률위반(상습폭행)·폭력행위등처벌에관한법률위반(집단·흉기등폭행)(인정된죄명:위력행사가혹행위)·군인등강제추행·위력행사가혹행위·강요(인정된죄명:위력행사가혹행위)·업무상횡령,2015도2390,2018.06.28,대법원,형사,400102,판결,선고
156,199875,강제추행(성폭력범죄 중 친고죄의 고소기간 도과 여부에 관한 사건),2014도13504,2018.06.28,대법원,형사,400102,판결,선고
157,205520,도로교통법위반(음주운전)·모욕·특수상해·협박·도로교통법위반(무면허운전)·업무방해·성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영),2018노159,2018.06.28,제주지방법원,형사,400102,판결,선고
158,205735,마약류관리에관한법률위반(향정)·공용물건손상·재물손괴·폭력행위등처벌에관한법률위반(우범자)·상해·공무집행방해,2018도5191,2018.06.19,대법원,형사,400102,판결,선고
159,205477,협박·성폭력범죄의처벌등에관한특례법위반(통신매체이용음란),2018노464,2018.05.29,수원지방법원,형사,400102,판결,선고
160,205380,아동·청소년의성보호에관한법률위반(음란물제작·배포등)[일부인정된죄명:성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)]·강요미수,2017노756,2018.05.24,부산고등법원,형사,400102,판결,선고
161,195382,상습폭행·폭력행위등처벌에관한법률위반(상습폭행)(인정된죄명:상습폭행·존속폭행),2017도10956,2018.04.24,대법원,형사,400102,판결,선고
162,205628,성폭력범죄의처벌등에관한특례법위반(성적목적공공장소침입),2017노3602,2018.04.20,대구지방법원,형사,400102,판결 : 확정,선고
163,194884,상해·강간·강제추행·아동·청소년의성보호에관한법률위반(강제추행)·성폭력범죄의처벌등에관한특례법위반(비밀준수등)·특정범죄가중처벌등에관한법률위반(도주치상)·특정범죄가중처벌등에관한법률위반(무고)·부착명령,2017도20241,2018.04.12,대법원,형사,400102,판결,선고
164,194232,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)ㆍ정보통신망이용촉진및정보보호등에관한법률위반(음란물유포),2017도21656,2018.03.15,대법원,형사,400102,판결,선고
165,194918,공무집행방해·폭력행위등처벌에관한법률위반(공동상해),2014고단770,2018.03.08,전주지방법원,형사,400102,판결 : 항소,선고
166,205528,도로교통법위반(음주운전)·모욕·특수상해·협박·도로교통법위반(무면허운전)·업무방해·성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영),2017고단847,2018.02.22,제주지방법원,형사,400102,판결,선고
167,204210,아동·청소년의성보호에관한법률위반(강제추행)(인정된죄명:강요)·성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)·협박·강제추행(인정된죄명:강요),2016도17733,2018.02.08,대법원,형사,400102,판결,선고
168,193335,마약류관리에관한법률위반(향정)·폭력행위등처벌에관한법률위반(우범자),2017도15914,2018.01.24,대법원,형사,400102,판결,선고
169,224739,성폭력범죄의처벌등에관한특례법위반(비밀준수등),2017노2452,2018.01.24,대전지방법원,형사,400102,판결,선고
170,204551,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)[일부인정된죄명성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)미수]·폭행,2017노2202,2018.01.10,대전지방법원,형사,400102,판결,선고
171,205534,협박·성폭력범죄의처벌등에관한특례법위반(통신매체이용음란),2017고단1289,2018.01.10,수원지방법원여주지원,형사,400102,판결,선고
172,204639,폭력행위등처벌에관한법률위반(집단·흉기등상해),2015도5854,2017.12.28,대법원,형사,400102,판결,선고
173,204636,정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)〔인정된죄명:성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)〕,2017도17529,2017.12.28,대법원,형사,400102,판결,선고
174,209168,폭력행위등처벌에관한법률위반(공동상해)·공무집행방해·도로교통법위반(음주운전)·도로교통법위반(무면허운전),2017도17762,2017.12.28,대법원,형사,400102,판결,선고
175,209210,폭력행위등처벌에관한법률위반(공동주거침입)·일반교통방해·집회및시위에관한법률위반,2015도17738,2017.12.22,대법원,형사,400102,판결,선고
176,205535,아동·청소년의성보호에관한법률위반(음란물제작·배포등)[일부인정된죄명:성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)]·강요미수·아동·청소년의성보호에관한법률위반(음란물소지)(공소취소로공소기각결정),2017고합194,2017.12.15,울산지방법원,형사,400102,판결,선고
